id,name,language,tag,package,version,date_epoch,date
1138,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/connectedvmware/armconnectedvmware@v0.1.0,go,sdk/resourcemanager/connectedvmware/armconnectedvmware/v0.1.0,sdk/resourcemanager/connectedvmware/armconnectedvmware,v0.1.0,1661165315,8/22/2022
1139,@azure/arm-machinelearning@2.0.0,js,@azure/arm-machinelearning_2.0.0,@azure/arm-machinelearning,2.0.0,1661163544,8/22/2022
1140,@azure/arm-appcontainers@1.1.0,js,@azure/arm-appcontainers_1.1.0,@azure/arm-appcontainers,1.1.0,1661154042,8/22/2022
1141,@azure/arm-iothub@6.2.0,js,@azure/arm-iothub_6.2.0,@azure/arm-iothub,6.2.0,1661134379,8/22/2022
1142,@azure/arm-deviceupdate@1.0.0,js,@azure/arm-deviceupdate_1.0.0,@azure/arm-deviceupdate,1.0.0,1661150556,8/22/2022
1143,com.azure.resourcemanager:azure-resourcemanager-iothub:1.2.0-beta.2,java,azure-resourcemanager-iothub_1.2.0-beta.2,azure-resourcemanager-iothub,1.2.0-beta.2,1661224176,8/23/2022
1144,com.azure.resourcemanager:azure-resourcemanager-communication:1.1.0-beta.3,java,azure-resourcemanager-communication_1.1.0-beta.3,azure-resourcemanager-communication,1.1.0-beta.3,1661221622,8/23/2022
1145,com.azure.resourcemanager:azure-resourcemanager-alertsmanagement:1.0.0-beta.1,java,azure-resourcemanager-alertsmanagement_1.0.0-beta.1,azure-resourcemanager-alertsmanagement,1.0.0-beta.1,1661321917,8/24/2022
1146,@azure/arm-nginx@1.0.0,js,@azure/arm-nginx_1.0.0,@azure/arm-nginx,1.0.0,1661334049,8/24/2022
1147,@azure/arm-communication@4.0.0-beta.2,js,@azure/arm-communication_4.0.0-beta.2,@azure/arm-communication,4.0.0-beta.2,1661332721,8/24/2022
1148,com.azure.resourcemanager:azure-resourcemanager-labservices:1.0.0-beta.3,java,azure-resourcemanager-labservices_1.0.0-beta.3,azure-resourcemanager-labservices,1.0.0-beta.3,1661414471,8/25/2022
1149,com.azure.resourcemanager:azure-resourcemanager:2.18.0,java,azure-resourcemanager_2.18.0,azure-resourcemanager,2.18.0,1661508481,8/26/2022
1150,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/labservices/armlabservices@v1.0.0,go,sdk/resourcemanager/labservices/armlabservices/v1.0.0,sdk/resourcemanager/labservices/armlabservices,v1.0.0,1661491077,8/26/2022
1151,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/containerservice/armcontainerservice/v2@v2.1.0,go,sdk/resourcemanager/containerservice/armcontainerservice/v2.1.0,sdk/resourcemanager/containerservice/armcontainerservice,v2.1.0,1661753801,8/29/2022
1152,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/communication/armcommunication/v2@v2.0.0-beta.2,go,sdk/resourcemanager/communication/armcommunication/v2.0.0-beta.2,sdk/resourcemanager/communication/armcommunication,v2.0.0-beta.2,1661745153,8/29/2022
1153,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/alertsmanagement/armalertsmanagement@v0.7.0,go,sdk/resourcemanager/alertsmanagement/armalertsmanagement/v0.7.0,sdk/resourcemanager/alertsmanagement/armalertsmanagement,v0.7.0,1661739980,8/29/2022
1154,@azure/arm-labservices@3.0.0,js,@azure/arm-labservices_3.0.0,@azure/arm-labservices,3.0.0,1661740782,8/29/2022
1155,@azure/arm-containerservice@17.1.0,js,@azure/arm-containerservice_17.1.0,@azure/arm-containerservice,17.1.0,1661742354,8/29/2022
1156,com.azure.resourcemanager:azure-resourcemanager-nginx:1.0.0-beta.1,java,azure-resourcemanager-nginx_1.0.0-beta.1,azure-resourcemanager-nginx,1.0.0-beta.1,1661843119,8/30/2022
1157,@azure/arm-containerinstance@9.0.0,js,@azure/arm-containerinstance_9.0.0,@azure/arm-containerinstance,9.0.0,1661927802,8/31/2022
1158,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/redis/armredis/v2@v2.0.0,go,sdk/resourcemanager/redis/armredis/v2.0.0,sdk/resourcemanager/redis/armredis,v2.0.0,1662109996,9/2/2022
1159,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/mediaservices/armmediaservices/v3@v3.1.0,go,sdk/resourcemanager/mediaservices/armmediaservices/v3.1.0,sdk/resourcemanager/mediaservices/armmediaservices,v3.1.0,1662358734,9/5/2022
1160,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/agrifood/armagrifood@v0.7.0,go,sdk/resourcemanager/agrifood/armagrifood/v0.7.0,sdk/resourcemanager/agrifood/armagrifood,v0.7.0,1662357194,9/5/2022
1161,@azure/arm-rediscache@7.0.0,js,@azure/arm-rediscache_7.0.0,@azure/arm-rediscache,7.0.0,1662361174,9/5/2022
1162,@azure/arm-agrifood@1.0.0-beta.1,js,@azure/arm-agrifood_1.0.0-beta.1,@azure/arm-agrifood,1.0.0-beta.1,1662342415,9/5/2022
1163,@azure/arm-mediaservices@13.0.0,js,@azure/arm-mediaservices_13.0.0,@azure/arm-mediaservices,13.0.0,1662454246,9/6/2022
1164,@azure/arm-cosmosdb@15.2.0,js,@azure/arm-cosmosdb_15.2.0,@azure/arm-cosmosdb,15.2.0,1662431932,9/6/2022
1165,@azure/arm-consumption@9.1.0,js,@azure/arm-consumption_9.1.0,@azure/arm-consumption,9.1.0,1662430359,9/6/2022
1166,com.azure.resourcemanager:azure-resourcemanager-agrifood:1.0.0-beta.1,java,azure-resourcemanager-agrifood_1.0.0-beta.1,azure-resourcemanager-agrifood,1.0.0-beta.1,1662515859,9/7/2022
1167,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/datafactory/armdatafactory@v1.3.0,go,sdk/resourcemanager/datafactory/armdatafactory/v1.3.0,sdk/resourcemanager/datafactory/armdatafactory,v1.3.0,1662709360,9/9/2022
1168,com.azure.resourcemanager:azure-resourcemanager-datafactory:1.0.0-beta.17,java,azure-resourcemanager-datafactory_1.0.0-beta.17,azure-resourcemanager-datafactory,1.0.0-beta.17,1663048812,9/13/2022
1169,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/cosmos/armcosmos/v2@v2.1.0,go,sdk/resourcemanager/cosmos/armcosmos/v2.1.0,sdk/resourcemanager/cosmos/armcosmos,v2.1.0,1663036187,9/13/2022
1170,@azure/arm-datafactory@10.8.0,js,@azure/arm-datafactory_10.8.0,@azure/arm-datafactory,10.8.0,1663039699,9/13/2022
1171,com.azure.resourcemanager:azure-resourcemanager-mediaservices:2.2.0-beta.1,java,azure-resourcemanager-mediaservices_2.2.0-beta.1,azure-resourcemanager-mediaservices,2.2.0-beta.1,1663148370,9/14/2022
1172,com.azure.resourcemanager:azure-resourcemanager-dnsresolver:1.0.0-beta.2,java,azure-resourcemanager-dnsresolver_1.0.0-beta.2,azure-resourcemanager-dnsresolver,1.0.0-beta.2,1663214622,9/15/2022
1173,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/dnsresolver/armdnsresolver@v1.0.0,go,sdk/resourcemanager/dnsresolver/armdnsresolver/v1.0.0,sdk/resourcemanager/dnsresolver/armdnsresolver,v1.0.0,1663230570,9/15/2022
1174,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/containerinstance/armcontainerinstance/v2@v2.0.0,go,sdk/resourcemanager/containerinstance/armcontainerinstance/v2.0.0,sdk/resourcemanager/containerinstance/armcontainerinstance,v2.0.0,1663229024,9/15/2022
1175,@azure/arm-chaos@1.0.0-beta.1,js,@azure/arm-chaos_1.0.0-beta.1,@azure/arm-chaos,1.0.0-beta.1,1663214426,9/15/2022
1176,@azure/arm-dnsresolver@1.0.0,js,@azure/arm-dnsresolver_1.0.0,@azure/arm-dnsresolver,1.0.0,1663391123,9/17/2022
1177,com.azure.resourcemanager:azure-resourcemanager-netapp:1.0.0-beta.11,java,azure-resourcemanager-netapp_1.0.0-beta.11,azure-resourcemanager-netapp,1.0.0-beta.11,1663563961,9/19/2022
1178,com.azure.resourcemanager:azure-resourcemanager-kusto:1.0.0-beta.5,java,azure-resourcemanager-kusto_1.0.0-beta.5,azure-resourcemanager-kusto,1.0.0-beta.5,1663559811,9/19/2022
1179,com.azure.resourcemanager:azure-resourcemanager-dynatrace:1.0.0-beta.2,java,azure-resourcemanager-dynatrace_1.0.0-beta.2,azure-resourcemanager-dynatrace,1.0.0-beta.2,1663566697,9/19/2022
1180,@azure/arm-kusto@7.2.0,js,@azure/arm-kusto_7.2.0,@azure/arm-kusto,7.2.0,1663575714,9/19/2022
1181,@azure/arm-appplatform@2.1.0-beta.1,js,@azure/arm-appplatform_2.1.0-beta.1,@azure/arm-appplatform,2.1.0-beta.1,1663571112,9/19/2022
1182,com.azure.resourcemanager:azure-resourcemanager-mediaservices:2.2.0,java,azure-resourcemanager-mediaservices_2.2.0,azure-resourcemanager-mediaservices,2.2.0,1663653277,9/20/2022
1183,com.azure.resourcemanager:azure-resourcemanager-sqlvirtualmachine:1.0.0-beta.3,java,azure-resourcemanager-sqlvirtualmachine_1.0.0-beta.3,azure-resourcemanager-sqlvirtualmachine,1.0.0-beta.3,1663642823,9/20/2022
1184,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/reservations/armreservations@v1.1.0,go,sdk/resourcemanager/reservations/armreservations/v1.1.0,sdk/resourcemanager/reservations/armreservations,v1.1.0,1663642695,9/20/2022
1185,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/netapp/armnetapp/v3@v3.0.0,go,sdk/resourcemanager/netapp/armnetapp/v3.0.0,sdk/resourcemanager/netapp/armnetapp,v3.0.0,1663643540,9/20/2022
1186,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/dynatrace/armdynatrace@v1.0.0,go,sdk/resourcemanager/dynatrace/armdynatrace/v1.0.0,sdk/resourcemanager/dynatrace/armdynatrace,v1.0.0,1663653409,9/20/2022
1187,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/sqlvirtualmachine/armsqlvirtualmachine@v0.7.0,go,sdk/resourcemanager/sqlvirtualmachine/armsqlvirtualmachine/v0.7.0,sdk/resourcemanager/sqlvirtualmachine/armsqlvirtualmachine,v0.7.0,1663644355,9/20/2022
1188,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/containerservice/armcontainerservice/v2@v2.2.0-beta.1,go,sdk/resourcemanager/containerservice/armcontainerservice/v2.2.0-beta.1,sdk/resourcemanager/containerservice/armcontainerservice,v2.2.0-beta.1,1663645818,9/20/2022
1189,@azure/arm-dynatrace@1.0.0,js,@azure/arm-dynatrace_1.0.0,@azure/arm-dynatrace,1.0.0,1663671763,9/20/2022
1190,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/kusto/armkusto@v1.1.0,go,sdk/resourcemanager/kusto/armkusto/v1.1.0,sdk/resourcemanager/kusto/armkusto,v1.1.0,1663741448,9/21/2022
1191,@azure/arm-reservations@7.2.0,js,@azure/arm-reservations_7.2.0,@azure/arm-reservations,7.2.0,1663731408,9/21/2022
1192,@azure/arm-containerservice@18.0.0-beta.1,js,@azure/arm-containerservice_18.0.0-beta.1,@azure/arm-containerservice,18.0.0-beta.1,1663731458,9/21/2022
1193,com.azure.resourcemanager:azure-resourcemanager-security:1.0.0-beta.2,java,azure-resourcemanager-security_1.0.0-beta.2,azure-resourcemanager-security,1.0.0-beta.2,1663833539,9/22/2022
1194,@azure/arm-netapp@17.0.0,js,@azure/arm-netapp_17.0.0,@azure/arm-netapp,17.0.0,1663815021,9/22/2022
1195,@azure/arm-compute@19.2.0,js,@azure/arm-compute_19.2.0,@azure/arm-compute,19.2.0,1663833430,9/22/2022
1196,@azure/arm-security@6.0.0-beta.1,js,@azure/arm-security_6.0.0-beta.1,@azure/arm-security,6.0.0-beta.1,1663827491,9/22/2022
1197,com.azure.resourcemanager:azure-resourcemanager:2.19.0,java,azure-resourcemanager_2.19.0,azure-resourcemanager,2.19.0,1663912502,9/23/2022
1198,com.azure.resourcemanager:azure-resourcemanager-securityinsights:1.0.0-beta.4,java,azure-resourcemanager-securityinsights_1.0.0-beta.4,azure-resourcemanager-securityinsights,1.0.0-beta.4,1664167644,9/26/2022
1199,com.azure.resourcemanager:azure-resourcemanager-devhub:1.0.0-beta.1,java,azure-resourcemanager-devhub_1.0.0-beta.1,azure-resourcemanager-devhub,1.0.0-beta.1,1664167675,9/26/2022
1200,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/security/armsecurity@v0.8.0,go,sdk/resourcemanager/security/armsecurity/v0.8.0,sdk/resourcemanager/security/armsecurity,v0.8.0,1664160141,9/26/2022
1201,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/authorization/armauthorization/v2@v2.0.0,go,sdk/resourcemanager/authorization/armauthorization/v2.0.0,sdk/resourcemanager/authorization/armauthorization,v2.0.0,1664249984,9/27/2022
1202,@azure/arm-securityinsight@1.0.0-beta.5,js,@azure/arm-securityinsight_1.0.0-beta.5,@azure/arm-securityinsight,1.0.0-beta.5,1664352740,9/28/2022
1203,@azure/arm-containerservice@18.0.0-beta.2,js,@azure/arm-containerservice_18.0.0-beta.2,@azure/arm-containerservice,18.0.0-beta.2,1664443817,9/29/2022
1204,com.azure.resourcemanager:azure-resourcemanager-hybridnetwork:1.0.0-beta.2,java,azure-resourcemanager-hybridnetwork_1.0.0-beta.2,azure-resourcemanager-hybridnetwork,1.0.0-beta.2,1664507045,9/30/2022
1205,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/securityinsights/armsecurityinsights/v2@v2.0.0-beta.2,go,sdk/resourcemanager/securityinsights/armsecurityinsights/v2.0.0-beta.2,sdk/resourcemanager/securityinsights/armsecurityinsights,v2.0.0-beta.2,1664506260,9/30/2022
1206,@azure/arm-network@30.0.0,js,@azure/arm-network_30.0.0,@azure/arm-network,30.0.0,1664518360,9/30/2022
1207,@azure/arm-azurestackhci@3.0.1,js,@azure/arm-azurestackhci_3.0.1,@azure/arm-azurestackhci,3.0.1,1664529528,9/30/2022
1208,@azure/arm-azureadexternalidentities@1.0.1,js,@azure/arm-azureadexternalidentities_1.0.1,@azure/arm-azureadexternalidentities,1.0.1,1664529333,9/30/2022
1209,@azure/arm-avs@3.1.1,js,@azure/arm-avs_3.1.1,@azure/arm-avs,3.1.1,1664529450,9/30/2022
1210,@azure/arm-automanage@1.0.1,js,@azure/arm-automanage_1.0.1,@azure/arm-automanage,1.0.1,1664529193,9/30/2022
1211,@azure/arm-attestation@2.0.1,js,@azure/arm-attestation_2.0.1,@azure/arm-attestation,2.0.1,1664528943,9/30/2022
1212,@azure/arm-appservice@13.0.1,js,@azure/arm-appservice_13.0.1,@azure/arm-appservice,13.0.1,1664528828,9/30/2022
1213,@azure/arm-appcontainers@1.1.1,js,@azure/arm-appcontainers_1.1.1,@azure/arm-appcontainers,1.1.1,1664528015,9/30/2022
1214,@azure/arm-appconfiguration@3.0.1,js,@azure/arm-appconfiguration_3.0.1,@azure/arm-appconfiguration,3.0.1,1664525846,9/30/2022
1215,@azure/arm-apimanagement@8.1.1,js,@azure/arm-apimanagement_8.1.1,@azure/arm-apimanagement,8.1.1,1664525461,9/30/2022
1216,@azure/arm-analysisservices@4.1.1,js,@azure/arm-analysisservices_4.1.1,@azure/arm-analysisservices,4.1.1,1664524667,9/30/2022
1217,@azure/arm-advisor@3.0.2,js,@azure/arm-advisor_3.0.2,@azure/arm-advisor,3.0.2,1664523684,9/30/2022
1218,@azure/arm-azurestack@3.0.0-beta.3,js,@azure/arm-azurestack_3.0.0-beta.3,@azure/arm-azurestack,3.0.0-beta.3,1664529470,9/30/2022
1219,@azure/arm-appplatform@2.1.0-beta.2,js,@azure/arm-appplatform_2.1.0-beta.2,@azure/arm-appplatform,2.1.0-beta.2,1664528691,9/30/2022
1220,@azure/arm-app@1.0.0-beta.2,js,@azure/arm-app_1.0.0-beta.2,@azure/arm-app,1.0.0-beta.2,1664525772,9/30/2022
1221,@azure/arm-agrifood@1.0.0-beta.2,js,@azure/arm-agrifood_1.0.0-beta.2,@azure/arm-agrifood,1.0.0-beta.2,1664523767,9/30/2022
1222,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/network/armnetwork/v2@v2.0.0,go,sdk/resourcemanager/network/armnetwork/v2.0.0,sdk/resourcemanager/network/armnetwork,v2.0.0,1665201091,10/8/2022
1223,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/compute/armcompute/v4@v4.0.0,go,sdk/resourcemanager/compute/armcompute/v4.0.0,sdk/resourcemanager/compute/armcompute,v4.0.0,1665201074,10/8/2022
1224,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/containerservice/armcontainerservice/v2@v2.2.0-beta.2,go,sdk/resourcemanager/containerservice/armcontainerservice/v2.2.0-beta.2,sdk/resourcemanager/containerservice/armcontainerservice,v2.2.0-beta.2,1665201055,10/8/2022
1225,@azure/arm-azurestackhci@3.0.2,js,@azure/arm-azurestackhci_3.0.2,@azure/arm-azurestackhci,3.0.2,1665233002,10/8/2022
1226,@azure/arm-azureadexternalidentities@1.0.2,js,@azure/arm-azureadexternalidentities_1.0.2,@azure/arm-azureadexternalidentities,1.0.2,1665233671,10/8/2022
1227,@azure/arm-avs@3.1.2,js,@azure/arm-avs_3.1.2,@azure/arm-avs,3.1.2,1665226701,10/8/2022
1228,@azure/arm-automanage@1.0.2,js,@azure/arm-automanage_1.0.2,@azure/arm-automanage,1.0.2,1665224968,10/8/2022
1229,@azure/arm-attestation@2.0.2,js,@azure/arm-attestation_2.0.2,@azure/arm-attestation,2.0.2,1665224596,10/8/2022
1230,@azure/arm-appservice@13.0.2,js,@azure/arm-appservice_13.0.2,@azure/arm-appservice,13.0.2,1665221560,10/8/2022
1231,@azure/arm-appcontainers@1.1.2,js,@azure/arm-appcontainers_1.1.2,@azure/arm-appcontainers,1.1.2,1665219325,10/8/2022
1232,@azure/arm-appconfiguration@3.0.2,js,@azure/arm-appconfiguration_3.0.2,@azure/arm-appconfiguration,3.0.2,1665219190,10/8/2022
1233,@azure/arm-apimanagement@8.1.2,js,@azure/arm-apimanagement_8.1.2,@azure/arm-apimanagement,8.1.2,1665219169,10/8/2022
1234,@azure/arm-analysisservices@4.1.2,js,@azure/arm-analysisservices_4.1.2,@azure/arm-analysisservices,4.1.2,1665219115,10/8/2022
1235,@azure/arm-advisor@3.0.3,js,@azure/arm-advisor_3.0.3,@azure/arm-advisor,3.0.3,1665218768,10/8/2022
1236,@azure/arm-azurestack@3.0.0-beta.4,js,@azure/arm-azurestack_3.0.0-beta.4,@azure/arm-azurestack,3.0.0-beta.4,1665233769,10/8/2022
1237,@azure/arm-appplatform@2.1.0-beta.3,js,@azure/arm-appplatform_2.1.0-beta.3,@azure/arm-appplatform,2.1.0-beta.3,1665224722,10/8/2022
1238,@azure/arm-app@1.0.0-beta.3,js,@azure/arm-app_1.0.0-beta.3,@azure/arm-app,1.0.0-beta.3,1665219819,10/8/2022
1239,@azure/arm-agrifood@1.0.0-beta.3,js,@azure/arm-agrifood_1.0.0-beta.3,@azure/arm-agrifood,1.0.0-beta.3,1665218854,10/8/2022
1240,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/devcenter/armdevcenter@v0.2.0,go,sdk/resourcemanager/devcenter/armdevcenter/v0.2.0,sdk/resourcemanager/devcenter/armdevcenter,v0.2.0,1665455852,10/11/2022
1241,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/cosmos/armcosmos/v2@v2.2.0-beta.1,go,sdk/resourcemanager/cosmos/armcosmos/v2.2.0-beta.1,sdk/resourcemanager/cosmos/armcosmos,v2.2.0-beta.1,1665455928,10/11/2022
1242,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/appcontainers/armappcontainers/v2@v2.0.0-beta.1,go,sdk/resourcemanager/appcontainers/armappcontainers/v2.0.0-beta.1,sdk/resourcemanager/appcontainers/armappcontainers,v2.0.0-beta.1,1665456966,10/11/2022
1243,@azure/arm-cosmosdb@16.0.0-beta.4,js,@azure/arm-cosmosdb_16.0.0-beta.4,@azure/arm-cosmosdb,16.0.0-beta.4,1665472764,10/11/2022
1244,com.azure.resourcemanager:azure-resourcemanager-hybridcontainerservice:1.0.0-beta.1,java,azure-resourcemanager-hybridcontainerservice_1.0.0-beta.1,azure-resourcemanager-hybridcontainerservice,1.0.0-beta.1,1665552670,10/12/2022
1245,com.azure.resourcemanager:azure-resourcemanager-devcenter:1.0.0-beta.2,java,azure-resourcemanager-devcenter_1.0.0-beta.2,azure-resourcemanager-devcenter,1.0.0-beta.2,1665559507,10/12/2022
1246,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/nginx/armnginx@v1.0.1,go,sdk/resourcemanager/nginx/armnginx/v1.0.1,sdk/resourcemanager/nginx/armnginx,v1.0.1,1665571119,10/12/2022
1247,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/hybridcontainerservice/armhybridcontainerservice@v0.1.1,go,sdk/resourcemanager/hybridcontainerservice/armhybridcontainerservice/v0.1.1,sdk/resourcemanager/hybridcontainerservice/armhybridcontainerservice,v0.1.1,1665571132,10/12/2022
1248,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/elasticsans/armelasticsans@v0.1.1,go,sdk/resourcemanager/elasticsans/armelasticsans/v0.1.1,sdk/resourcemanager/elasticsans/armelasticsans,v0.1.1,1665569826,10/12/2022
1249,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/devhub/armdevhub@v0.1.1,go,sdk/resourcemanager/devhub/armdevhub/v0.1.1,sdk/resourcemanager/devhub/armdevhub,v0.1.1,1665571127,10/12/2022
1250,@azure/arm-appcontainers@2.0.0-beta.1,js,@azure/arm-appcontainers_2.0.0-beta.1,@azure/arm-appcontainers,2.0.0-beta.1,1665562348,10/12/2022
1251,com.azure.resourcemanager:azure-resourcemanager-securitydevops:1.0.0-beta.1,java,azure-resourcemanager-securitydevops_1.0.0-beta.1,azure-resourcemanager-securitydevops,1.0.0-beta.1,1665650870,10/13/2022
1252,com.azure.resourcemanager:azure-resourcemanager-nginx:1.0.0-beta.2,java,azure-resourcemanager-nginx_1.0.0-beta.2,azure-resourcemanager-nginx,1.0.0-beta.2,1665646639,10/13/2022
1253,com.azure.resourcemanager:azure-resourcemanager-appcontainers:1.0.0-beta.4,java,azure-resourcemanager-appcontainers_1.0.0-beta.4,azure-resourcemanager-appcontainers,1.0.0-beta.4,1665646345,10/13/2022
1254,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/devhub/armdevhub@v0.2.0,go,sdk/resourcemanager/devhub/armdevhub/v0.2.0,sdk/resourcemanager/devhub/armdevhub,v0.2.0,1665650740,10/13/2022
1255,@azure/arm-securitydevops@1.0.0-beta.1,js,@azure/arm-securitydevops_1.0.0-beta.1,@azure/arm-securitydevops,1.0.0-beta.1,1665654651,10/13/2022
1256,@azure/arm-devcenter@1.0.0-beta.2,js,@azure/arm-devcenter_1.0.0-beta.2,@azure/arm-devcenter,1.0.0-beta.2,1665649513,10/13/2022
1257,com.azure.resourcemanager:azure-resourcemanager-policyinsights:1.0.0-beta.3,java,azure-resourcemanager-policyinsights_1.0.0-beta.3,azure-resourcemanager-policyinsights,1.0.0-beta.3,1665729634,10/14/2022
1258,com.azure.resourcemanager:azure-resourcemanager-datafactory:1.0.0-beta.18,java,azure-resourcemanager-datafactory_1.0.0-beta.18,azure-resourcemanager-datafactory,1.0.0-beta.18,1665728348,10/14/2022
1259,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/network/armnetwork/v2@v2.0.1,go,sdk/resourcemanager/network/armnetwork/v2.0.1,sdk/resourcemanager/network/armnetwork,v2.0.1,1665740736,10/14/2022
1260,com.azure.resourcemanager:azure-resourcemanager-loadtestservice:1.0.0-beta.2,java,azure-resourcemanager-loadtestservice_1.0.0-beta.2,azure-resourcemanager-loadtestservice,1.0.0-beta.2,1665988248,10/17/2022
1261,com.azure.resourcemanager:azure-resourcemanager-education:1.0.0-beta.3,java,azure-resourcemanager-education_1.0.0-beta.3,azure-resourcemanager-education,1.0.0-beta.3,1665991765,10/17/2022
1262,com.azure.resourcemanager:azure-resourcemanager-avs:1.0.0-beta.4,java,azure-resourcemanager-avs_1.0.0-beta.4,azure-resourcemanager-avs,1.0.0-beta.4,1665991322,10/17/2022
1263,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/loadtestservice/armloadtestservice@v1.0.0,go,sdk/resourcemanager/loadtestservice/armloadtestservice/v1.0.0,sdk/resourcemanager/loadtestservice/armloadtestservice,v1.0.0,1665986576,10/17/2022
1264,@azure/arm-datafactory@10.9.0,js,@azure/arm-datafactory_10.9.0,@azure/arm-datafactory,10.9.0,1665992811,10/17/2022
